level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	16	2	1	1	2	2965	640	22	81	30	)
2	16	3	0	0	0	778	667	258	28	-1	
3	16	3	1	0	0	778	667	258	28	-1	
4	16	3	1	1	0	778	667	258	28	-1	
5	16	3	1	1	1	1003	668	33	25	74	6
5	16	3	1	1	2	913	667	59	50	73	ك
5	16	3	1	1	3	778	669	33	26	48	ي
2	16	4	0	0	0	252	625	3313	498	-1	
3	16	4	1	0	0	252	625	3313	498	-1	
4	16	4	1	1	0	252	625	2651	418	-1	
5	16	4	1	1	1	2690	648	213	281	85	جم
5	16	4	1	1	2	2381	657	267	148	78	عيسئ
5	16	4	1	1	3	2209	655	124	152	96	من
5	16	4	1	1	4	2064	670	97	110	79	ما
5	16	4	1	1	5	2033	725	42	39	84	ع
5	16	4	1	1	6	2033	768	20	35	94	و
5	16	4	1	1	7	1691	638	297	234	38	متوهي
5	16	4	1	1	8	1691	731	22	36	88	ء
5	16	4	1	1	9	1468	659	169	140	96	وما
5	16	4	1	1	10	1452	729	41	39	72	ع
5	16	4	1	1	11	1454	774	28	25	94	و
5	16	4	1	1	12	1106	625	278	225	13	تحقق:
5	16	4	1	1	13	779	697	268	264	29	الحرج
5	16	4	1	1	14	574	652	101	391	26	ك
5	16	4	1	1	15	252	661	235	166	95	صورة
4	16	4	1	2	0	1105	869	2460	254	-1	
5	16	4	1	2	1	3552	930	13	87	92	|
5	16	4	1	2	2	3273	894	250	221	94	لبشر
5	16	4	1	2	3	3158	914	127	153	96	من
5	16	4	1	2	4	3087	876	33	144	70	,
5	16	4	1	2	5	2896	916	182	178	95	جل
5	16	4	1	2	6	2842	869	35	153	92	1
5	16	4	1	2	7	2716	917	123	154	89	مه
5	16	4	1	2	8	2475	920	176	152	96	ومن
5	16	4	1	2	9	2406	881	33	144	86	]
5	16	4	1	2	10	2215	921	171	178	96	جل
5	16	4	1	2	11	1959	871	203	207	9	تعقء
5	16	4	1	2	12	1578	925	318	198	74	جبريل
5	16	4	1	2	13	1357	944	177	161	94	في
5	16	4	1	2	14	1105	923	242	164	95	صورة
2	16	5	0	0	0	1026	949	16	87	-1	
3	16	5	1	0	0	1026	949	16	87	-1	
4	16	5	1	1	0	1026	949	16	87	-1	
5	16	5	1	1	1	1026	949	16	87	41	دوى
2	16	6	0	0	0	252	1047	3357	3244	-1	
3	16	6	1	0	0	624	1047	2943	356	-1	
4	16	6	1	1	0	624	1047	2942	356	-1	
5	16	6	1	1	1	3176	1142	390	240	94	التكوين
5	16	6	1	1	2	3060	1203	123	153	95	في
5	16	6	1	1	3	2867	1168	145	121	96	هذا
5	16	6	1	1	4	2586	1152	231	208	91	النوع
5	16	6	1	1	5	2536	1154	60	237	76	ع
5	16	6	1	1	6	2406	1195	211	192	50	[1
5	16	6	1	1	7	2144	1198	208	135	86	وجه]
5	16	6	1	1	8	1710	1173	381	193	55	اإلنسائي
5	16	6	1	1	9	1556	1160	115	174	57	إلا
5	16	6	1	1	10	1326	1180	180	165	94	على
5	16	6	1	1	11	961	1047	310	354	5	الخكقم
5	16	6	1	1	12	624	1102	297	301	26	الشقتاد
3	16	6	2	0	0	257	1412	3317	508	-1	
4	16	6	2	1	0	257	1412	3123	344	-1	
5	16	6	2	1	1	3109	1433	271	187	95	فخرج
5	16	6	2	1	2	2795	1452	273	158	90	عيسئ
5	16	6	2	1	3	2498	1452	242	199	83	يحيي
5	16	6	2	1	4	2118	1412	323	198	19	الموتى
5	16	6	2	1	5	1922	1416	172	152	52	ألثة
5	16	6	2	1	6	1838	1458	35	34	70	5
5	16	6	2	1	7	1697	1459	186	297	48	ح
5	16	6	2	1	8	1643	1457	83	165	84	:
5	16	6	2	1	9	1415	1431	228	232	89	إلهي
5	16	6	2	1	10	1126	1445	224	158	84	وكان
5	16	6	2	1	11	762	1443	318	188	25	اإلحياءة
5	16	6	2	1	12	574	1443	154	188	83	لله
5	16	6	2	1	13	683	1596	35	28	40	ل
5	16	6	2	1	14	574	1432	142	214	13	الل
5	16	6	2	1	15	257	1432	291	214	61	والنفخ
4	16	6	2	2	0	1732	1681	1842	243	-1	
5	16	6	2	2	1	3274	1697	300	182	85	لعيسئء
5	16	6	2	2	2	3061	1697	183	182	88	كما
5	16	6	2	2	3	2884	1697	167	182	94	كان
5	16	6	2	2	4	2613	1681	224	214	56	النفخ
5	16	6	2	2	5	2265	1712	301	212	65	لجبريل
5	16	6	2	2	6	1879	1700	338	186	96	والكلمة
5	16	6	2	2	7	1732	1706	108	176	70	هل
3	16	6	3	0	0	252	1961	3357	1292	-1	
4	16	6	3	1	0	273	1961	3111	192	-1	
5	16	6	3	1	1	3155	1968	229	148	96	وكان
5	16	6	3	1	2	2892	1984	243	161	83	إحياة
5	16	6	3	1	3	2592	1992	261	149	32	عينى
5	16	6	3	1	4	2169	1961	378	183	75	لألثوات
5	16	6	3	1	5	1893	1992	240	161	91	إحياة
5	16	6	3	1	6	1542	1961	309	145	38	محققا
5	16	6	3	1	7	1364	1997	124	154	96	من
5	16	6	3	1	8	1089	1998	231	111	95	حيث
5	16	6	3	1	9	915	1957	132	207	95	ما
5	16	6	3	1	10	738	1986	183	159	95	ظهر
5	16	6	3	1	11	567	2002	140	147	96	عن
5	16	6	3	1	12	273	1985	249	175	83	نفخه
4	16	6	3	2	0	262	2117	3347	325	-1	
5	16	6	3	2	1	3437	2232	172	126	96	كما
5	16	6	3	2	2	3195	2233	188	160	95	ظهر
5	16	6	3	2	3	3041	2250	123	144	95	هو
5	16	6	3	2	4	2863	2253	142	146	94	عن
5	16	6	3	2	5	2568	2253	248	157	96	صورة
5	16	6	3	2	6	2570	2284	33	18	83	و
5	16	6	3	2	7	2375	2207	150	204	68	أه
5	16	6	3	2	8	2264	2262	38	129	71	و
5	16	6	3	2	9	2072	2239	160	187	71	كان
5	16	6	3	2	10	1739	2229	301	204	89	إحياوة
5	16	6	3	2	11	1454	2218	246	218	93	أيضا
5	16	6	3	2	12	1166	2117	206	291	21	9
5	16	6	3	2	13	879	2223	143	218	88	أئة
5	16	6	3	2	14	740	2283	158	139	94	منة.
5	16	6	3	2	15	428	2232	250	210	88	وإنما
5	16	6	3	2	16	262	2232	167	210	88	كان
4	16	6	3	3	0	268	2489	3309	205	-1	
5	16	6	3	3	1	3436	2493	144	177	35	الل.
5	16	6	3	3	2	3112	2501	270	193	91	فجمع
5	16	6	3	3	3	2696	2505	374	170	62	لحقيقته
5	16	6	3	3	4	2479	2489	189	207	62	التي
5	16	6	3	3	5	2233	2523	204	156	91	خلق
5	16	6	3	3	6	1951	2511	237	155	91	عليها
5	16	6	3	3	7	1751	2485	87	231	60	-
5	16	6	3	3	8	1576	2514	330	125	90	كما
5	16	6	3	3	9	1315	2511	210	128	82	فلتاة
5	16	6	3	3	10	1150	2597	135	13	67	--
5	16	6	3	3	11	979	2493	128	146	78	أئة
5	16	6	3	3	12	616	2517	324	162	34	مخلؤق
5	16	6	3	3	13	445	2538	129	154	93	من
5	16	6	3	3	14	268	2557	132	129	23	قاء
4	16	6	3	4	0	252	2750	3327	243	-1	
5	16	6	3	4	1	3302	2769	277	224	11	فتوهم
5	16	6	3	4	2	3072	2789	186	132	92	وماء
5	16	6	3	4	3	2718	2753	306	220	38	شحقق
5	16	6	3	4	4	2392	2773	272	165	24	تشتب
5	16	6	3	4	5	2200	2778	161	176	93	إليه
5	16	6	3	4	6	1824	2753	333	181	20	األحياة
5	16	6	3	4	7	1486	2783	299	193	28	بطرئق
5	16	6	3	4	8	1101	2750	360	228	2	التحقق
5	16	6	3	4	9	918	2804	126	152	78	ين
5	16	6	3	4	10	663	2807	207	160	90	وجد.
5	16	6	3	4	11	252	2792	354	194	89	وبطريق
4	16	6	3	5	0	2897	3011	673	246	-1	
5	16	6	3	5	1	3277	3011	293	246	88	التوهم
5	16	6	3	5	2	3146	3054	120	152	96	من
5	16	6	3	5	3	2897	3058	201	158	83	وجه
3	16	6	4	0	0	274	3273	3315	1018	-1	
4	16	6	4	1	0	274	3273	3120	259	-1	
5	16	6	4	1	1	3164	3304	230	169	96	فقيل
5	16	6	4	1	2	2984	3340	134	135	96	فيه
5	16	6	4	1	3	2812	3323	129	153	96	من
5	16	6	4	1	4	2504	3309	260	214	96	طريق
5	16	6	4	1	5	2107	3273	369	259	87	التحقق:
5	16	6	4	1	6	1660	3309	390	221	74	«وتحيي
5	16	6	4	1	7	1192	3319	420	166	90	الموتئ».
5	16	6	4	1	8	913	3340	222	150	93	وقيل
5	16	6	4	1	9	734	3459	126	33	96	فيه
5	16	6	4	1	10	562	3394	120	99	96	من
5	16	6	4	1	11	254	3326	335	213	95	طريق
4	16	6	4	2	0	285	3552	3300	209	-1	
5	16	6	4	2	1	3270	3552	315	208	80	التوقم:
5	16	6	4	2	2	2874	3568	339	193	53	«قتنفخ
5	16	6	4	2	3	2701	3611	131	133	93	فيه
5	16	6	4	2	4	2332	3572	326	162	91	فيكون
5	16	6	4	2	5	2112	3580	177	159	33	طنا
5	16	6	4	2	6	1843	3579	215	196	96	بإذن
5	16	6	4	2	7	1605	3578	213	174	63	اهللل»
5	16	6	4	2	8	1291	3636	264	104	88	[اقتباس
5	16	6	4	2	9	1167	3675	93	70	91	ين
5	16	6	4	2	10	972	3636	213	103	85	سورة
5	16	6	4	2	11	834	3548	112	253	85	آل
5	16	6	4	2	12	633	3651	207	90	94	عمران
5	16	6	4	2	13	456	3643	144	100	52	(+):
5	16	6	4	2	14	285	3645	137	99	0	4:].
4	16	6	4	3	0	315	3830	3272	231	-1	
5	16	6	4	3	1	3475	3832	112	156	93	فا
5	16	6	4	3	2	3227	3851	273	155	95	لعامل
5	16	6	4	3	3	3051	3876	131	153	95	في
5	16	6	4	3	4	2990	3874	15	87	86	ا
5	16	6	4	3	5	2608	3851	351	210	89	لمجرور
5	16	6	4	3	6	2297	3839	282	162	76	يكون:
5	16	6	4	3	7	2090	3847	150	124	82	«ال
5	16	6	4	3	8	1718	3839	323	201	0	تنفخ»»
5	16	6	4	3	9	1241	3849	420	174	95	ويحتمل
5	16	6	4	3	10	1142	3830	98	172	96	أن
5	16	6	4	3	11	842	3846	253	171	95	يكون
5	16	6	4	3	12	494	3872	303	155	96	العامل
5	16	6	4	3	13	315	3896	137	133	96	فيه
4	16	6	4	4	0	1069	4102	2520	189	-1	
5	16	6	4	4	1	3220	4099	369	192	15	«تنفخ».
5	16	6	4	4	2	2855	4102	308	162	93	فيكون
5	16	6	4	4	3	2608	4110	207	168	14	طائر
5	16	6	4	4	4	2435	4127	122	153	94	من
5	16	6	4	4	5	2164	4129	228	139	68	حيث
5	16	6	4	4	6	1835	4110	287	162	40	صورتة
5	16	6	4	4	7	1433	4119	332	169	89	الجسمية
5	16	6	4	4	8	1069	4122	321	168	92	الحسية.
2	16	7	0	0	0	282	4390	3120	165	-1	
3	16	7	1	0	0	282	4390	3120	165	-1	
4	16	7	1	1	0	282	4390	3120	165	-1	
5	16	7	1	1	1	3318	4386	53	207	90	و
5	16	7	1	1	2	3039	4393	363	152	85	كذلك
5	16	7	1	1	3	2766	4390	225	145	92	تبرى
5	16	7	1	1	4	2385	4399	334	105	77	االكـمة
5	16	7	1	1	5	1930	4401	414	144	77	واألثرص
5	16	7	1	1	6	1603	4434	288	104	91	[اقتباس
5	16	7	1	1	7	1470	4434	100	110	79	بن
5	16	7	1	1	8	1269	4455	169	83	96	سورة
5	16	7	1	1	9	984	4443	256	72	96	المائدة
5	16	7	1	1	10	816	4442	136	99	78	(ه):
5	16	7	1	1	11	663	4444	114	99	39	«!!]
5	16	7	1	1	12	282	4410	331	145	36	وجميع
1	17	0	0	0	0	0	0	3504	4892	-1	
2	17	1	0	0	0	258	362	2987	4019	-1	
3	17	1	1	0	0	259	362	2984	844	-1	
4	17	1	1	1	0	260	362	2978	152	-1	
5	17	1	1	1	1	3028	358	208	128	8	«فالو
5	17	1	1	1	2	2860	358	168	128	8	ربك
5	17	1	1	1	3	2692	358	143	128	59	الش
5	17	1	1	1	4	2499	358	193	128	91	منون
5	17	1	1	1	5	2295	389	160	93	93	حتى
5	17	1	1	1	6	1928	362	322	114	90	يحكموك
5	17	1	1	1	7	1763	372	123	105	93	فيما
5	17	1	1	1	8	1382	388	336	119	65	شجريينهم
5	17	1	1	1	9	1301	404	23	46	69	»
5	17	1	1	1	10	1163	373	96	136	58	تم
5	17	1	1	1	11	503	375	617	139	78	لابجدوافىاتفسهم
5	17	1	1	1	12	260	385	192	100	81	حرجا
4	17	1	1	2	0	259	536	2973	156	-1	
5	17	1	1	2	1	2911	547	321	105	90	مماقضيت
5	17	1	1	2	2	2569	548	285	104	93	ويسلموا
5	17	1	1	2	3	2229	539	295	112	23	تسليما»!
5	17	1	1	2	4	1992	551	175	88	92	وهدا
5	17	1	1	2	5	1733	557	207	96	86	حقيمه
5	17	1	1	2	6	1505	549	179	106	45	اتمياد
5	17	1	1	2	7	1231	549	210	114	92	الباطن
5	17	1	1	2	8	1108	554	74	85	82	ان
5	17	1	1	2	9	833	548	226	117	46	الايبعى
5	17	1	1	2	10	705	529	98	141	0	هى
5	17	1	1	2	11	472	554	306	112	0	النعس
5	17	1	1	2	12	259	536	170	156	73	حرج
4	17	1	1	3	0	265	717	2976	146	-1	
5	17	1	1	3	1	3127	711	118	134	77	مما
5	17	1	1	3	2	2965	717	276	124	77	قضى
5	17	1	1	3	3	2834	711	121	134	80	اهلل
5	17	1	1	3	4	2561	728	272	101	95	ورسوله
5	17	1	1	3	5	2495	759	23	45	68	>
5	17	1	1	3	6	2246	728	209	135	22	ويسلم
5	17	1	1	3	7	2161	715	75	152	22	له
5	17	1	1	3	8	1820	730	321	113	56	فىاحباره
5	17	1	1	3	9	1479	722	301	102	84	واحكامه
5	17	1	1	3	10	1216	725	214	112	0	تسليم
5	17	1	1	3	11	1050	723	135	114	66	كلية
5	17	1	1	3	12	793	735	226	105	93	حقيقية
5	17	1	1	3	13	721	765	24	45	67	ء
5	17	1	1	3	14	265	736	414	114	86	ويطلقالدين
4	17	1	1	4	0	262	902	2981	147	-1	
5	17	1	1	4	1	2935	907	308	115	85	علىالامر
5	17	1	1	4	2	2680	903	203	118	77	الكلى
5	17	1	1	4	3	2453	910	169	101	95	الدى
5	17	1	1	4	4	2109	910	285	106	55	ينقاداليه
5	17	1	1	4	5	1721	911	325	112	90	اهلالدين
5	17	1	1	4	6	1519	902	160	144	93	كلهم
5	17	1	1	4	7	1078	914	377	135	88	وهوالشرع
5	17	1	1	4	8	835	911	180	78	92	لذلك
5	17	1	1	4	9	760	946	24	46	55	,
5	17	1	1	4	10	262	916	436	109	39	واالعتـاران
4	17	1	1	5	0	1956	1084	1279	122	-1	
5	17	1	1	5	1	2966	1084	269	110	60	الآخران
5	17	1	1	5	2	2759	1084	149	111	74	فسيأ
5	17	1	1	5	3	2516	1086	193	109	30	تياتنك
5	17	1	1	5	4	2039	1094	430	112	61	فىمواصعهما
5	17	1	1	5	5	1956	1156	13	14	93	.
3	17	1	2	0	0	259	1258	2986	1553	-1	
4	17	1	2	1	0	262	1258	2766	145	-1	
5	17	1	2	1	1	2894	1278	134	95	89	هال
5	17	1	2	1	2	2797	1307	26	53	96	:
5	17	1	2	1	3	2188	1258	546	134	82	«رضىاهللعنه»
5	17	1	2	1	4	1856	1277	262	112	93	والدى
5	17	1	2	1	5	1675	1318	116	76	96	من
5	17	1	2	1	6	1369	1261	255	104	49	عنداهلة
5	17	1	2	1	7	1172	1313	146	78	83	دهو
5	17	1	2	1	8	853	1282	246	121	93	الشرع
5	17	1	2	1	9	580	1285	200	107	96	الدى
5	17	1	2	1	10	262	1286	243	89	33	انفدت
4	17	1	2	2	0	261	1446	2978	138	-1	
5	17	1	2	2	1	2928	1458	311	109	28	انتاليه
5	17	1	2	2	2	2605	1459	269	114	35	فالدين
5	17	1	2	2	3	2276	1455	279	112	54	االنعياد
5	17	1	2	2	4	1821	1459	392	121	72	والناموس
5	17	1	2	2	5	1653	1494	116	78	93	هو
5	17	1	2	2	6	1356	1460	248	121	96	الشرع
5	17	1	2	2	7	1089	1463	203	106	95	الدى
5	17	1	2	2	8	471	1446	565	136	48	شرعهاهلكتعالى
5	17	1	2	2	9	261	1498	153	86	38	فمن
4	17	1	2	3	0	268	1621	2969	141	-1	
5	17	1	2	3	1	3011	1640	226	84	81	اتصف
5	17	1	2	3	2	2645	1635	308	114	76	باالنعياد
5	17	1	2	3	3	2500	1641	92	86	93	لما
5	17	1	2	3	4	2233	1659	204	97	77	شرعد
5	17	1	2	3	5	2045	1621	133	106	46	اهللء
5	17	1	2	3	6	1757	1642	224	84	58	فذلك
5	17	1	2	3	7	1505	1641	200	109	83	الدى
5	17	1	2	3	8	1349	1645	109	117	56	فقام
5	17	1	2	3	9	1030	1644	254	116	95	بالدين
5	17	1	2	3	10	731	1646	239	110	89	واقامه
5	17	1	2	3	11	653	1696	16	33	63	ء
5	17	1	2	3	12	268	1627	327	127	9	ايانشاء
4	17	1	2	4	0	267	1810	2978	140	-1	
5	17	1	2	4	1	2938	1810	307	130	67	كمايميم
5	17	1	2	4	2	2643	1818	245	100	93	الصالة
5	17	1	2	4	3	2567	1871	16	34	72	,
5	17	1	2	4	4	2278	1822	238	109	91	فالعبد
5	17	1	2	4	5	1809	1822	427	118	87	هوالمنشىء
5	17	1	2	4	6	1524	1825	221	114	92	للدين
5	17	1	2	4	7	1460	1873	16	35	82	,
5	17	1	2	4	8	1134	1826	260	111	95	والحق
5	17	1	2	4	9	660	1828	419	118	90	هوالواضع
5	17	1	2	4	10	267	1820	343	130	0	للحكام
4	17	1	2	5	0	263	1994	2975	124	-1	
5	17	1	2	5	1	2899	1997	339	117	21	واألنمياد
5	17	1	2	5	2	2695	2038	153	80	93	عين
5	17	1	2	5	3	2435	2002	203	83	94	فعلك
5	17	1	2	5	4	2365	2053	17	34	88	,
5	17	1	2	5	5	1952	2004	359	87	49	فماسعدت
5	17	1	2	5	6	1813	2001	91	95	88	اال
5	17	1	2	5	7	1625	1990	136	135	92	بما
5	17	1	2	5	8	1480	1990	146	135	96	كان
5	17	1	2	5	9	1252	2006	171	82	96	منك
5	17	1	2	5	10	1016	1997	173	96	83	فكما
5	17	1	2	5	11	776	2008	180	110	95	اثبت
5	17	1	2	5	12	451	2008	273	85	95	السعادة
5	17	1	2	5	13	263	2011	119	82	96	لك
4	17	1	2	6	0	261	2173	2982	135	-1	
5	17	1	2	6	1	3143	2169	100	143	95	ما
5	17	1	2	6	2	2998	2173	245	118	95	كان
5	17	1	2	6	3	2852	2179	92	96	43	اال
5	17	1	2	6	4	2589	2169	216	143	48	فعلك
5	17	1	2	6	5	2325	2169	238	143	63	كدلك
5	17	1	2	6	6	2011	2186	262	109	73	مااثبت
5	17	1	2	6	7	1687	2184	260	93	65	األسماء
5	17	1	2	6	8	1375	2184	256	111	73	االلهيه
5	17	1	2	6	9	1215	2184	93	95	88	اال
5	17	1	2	6	10	939	2188	210	83	18	افعاله
5	17	1	2	6	11	706	2224	179	82	92	وهى
5	17	1	2	6	12	496	2191	140	85	93	انت
5	17	1	2	6	13	261	2226	180	82	96	وهى
4	17	1	2	7	0	259	2342	2978	141	-1	
5	17	1	2	7	1	2843	2358	394	86	67	المحدثات
5	17	1	2	7	2	2778	2408	18	34	91	,
5	17	1	2	7	3	2436	2342	279	125	76	فباثاره
5	17	1	2	7	4	2185	2343	207	130	73	سمتى
5	17	1	2	7	5	1990	2359	132	108	93	الها
5	17	1	2	7	6	1606	2344	329	126	60	وبأثارك
5	17	1	2	7	7	1339	2389	224	80	91	سميت
5	17	1	2	7	8	1031	2343	256	127	0	سعيدا,
5	17	1	2	7	9	562	2345	402	135	38	فانزلكاهلل
5	17	1	2	7	10	259	2368	245	115	38	منزلته
4	17	1	2	8	0	259	2530	2976	131	-1	
5	17	1	2	8	1	2925	2532	310	86	68	ادااقمت
5	17	1	2	8	2	2658	2530	224	117	48	البنين
5	17	1	2	8	3	2307	2533	306	112	63	وانعدت
5	17	1	2	8	4	2166	2533	92	85	93	لما
5	17	1	2	8	5	1899	2552	208	97	94	شرعه
5	17	1	2	8	6	1726	2533	119	82	96	لك
5	17	1	2	8	7	1368	2535	308	110	84	وساسط
5	17	1	2	8	8	1188	2534	119	83	93	لك
5	17	1	2	8	9	1119	2585	18	34	71	:,
5	17	1	2	8	10	877	2535	175	84	87	انشاء
5	17	1	2	8	11	612	2538	209	114	96	تعالى
5	17	1	2	8	12	544	2587	16	34	93	,
5	17	1	2	8	13	259	2541	223	120	75	مايمع
4	17	1	2	9	0	2839	2703	396	108	-1	
5	17	1	2	9	1	3130	2699	104	118	85	بها
5	17	1	2	9	2	2902	2703	333	108	86	لعائدة
5	17	1	2	9	3	2839	2770	15	16	92	.
3	17	1	3	0	0	258	2856	2982	966	-1	
4	17	1	3	1	0	261	2856	2764	125	-1	
5	17	1	3	1	1	2733	2856	292	115	90	قالالعبد
5	17	1	3	1	2	2670	2885	16	56	93	:
5	17	1	3	1	3	2415	2859	206	85	93	الشك
5	17	1	3	1	4	2289	2867	74	84	80	ان
5	17	1	3	1	5	1985	2862	246	106	88	االشياد
5	17	1	3	1	6	1700	2857	240	112	81	المراهلل
5	17	1	3	1	7	1356	2860	291	106	53	هومعلك
5	17	1	3	1	8	974	2861	324	100	91	وسعادتك
5	17	1	3	1	9	578	2866	348	115	38	هىواالنقياد
5	17	1	3	1	10	261	2867	262	106	81	الوامره
4	17	1	3	2	0	262	3029	2975	135	-1	
5	17	1	3	2	1	2959	3040	278	102	69	ودواهيه
5	17	1	3	2	2	2881	3066	26	46	77	>
5	17	1	3	2	3	2521	3036	308	95	41	والشقاودة
5	17	1	3	2	4	2420	3025	37	143	44	م
5	17	1	3	2	5	2246	3058	233	106	44	يعدم
5	17	1	3	2	6	1951	3029	249	113	38	اقيادك
5	17	1	3	2	7	1726	3034	181	78	93	لذلك
5	17	1	3	2	8	1648	3068	24	46	85	ء
5	17	1	3	2	9	1432	3034	174	85	70	لايك
5	17	1	3	2	10	1303	3043	80	69	93	اذا
5	17	1	3	2	11	1027	3044	216	78	87	انقدت
5	17	1	3	2	12	802	3038	185	107	88	المره
5	17	1	3	2	13	444	3042	309	73	73	مقداطعته
5	17	1	3	2	14	262	3046	137	89	92	واذا
4	17	1	3	3	0	263	3201	2972	123	-1	
5	17	1	3	3	1	3055	3210	180	72	88	اطعته
5	17	1	3	3	2	2882	3209	123	104	91	فيما
5	17	1	3	3	3	2650	3202	168	111	95	امرك
5	17	1	3	3	4	2394	3201	202	102	87	ونهاك
5	17	1	3	3	5	2144	3201	212	83	93	كذلك
5	17	1	3	3	6	1868	3205	213	79	67	اطاعك
5	17	1	3	3	7	1539	3207	272	117	80	فىاجاية
5	17	1	3	3	8	1250	3206	249	107	90	سؤالك
5	17	1	3	3	9	1169	3242	23	45	89	:
5	17	1	3	3	10	797	3207	321	112	85	فمااجايك
5	17	1	3	3	11	263	3213	480	108	10	االبمااجبتله:
4	17	1	3	4	0	260	3372	2980	127	-1	
5	17	1	3	4	1	3129	3367	111	136	0	هما
5	17	1	3	4	2	2888	3367	241	136	0	اسعدك
5	17	1	3	4	3	2540	3379	304	84	41	االمعلك:
5	17	1	3	4	4	1909	3372	584	124	76	كماهوفىاالصلء
5	17	1	3	4	5	1742	3386	113	85	92	فان
5	17	1	3	4	6	1426	3375	269	95	36	افعالاهللا
5	17	1	3	4	7	872	3384	511	115	90	وهىالمحدثات
5	17	1	3	4	8	560	3388	254	106	84	اثيتتله
5	17	1	3	4	9	260	3386	250	81	77	االسماء
4	17	1	3	5	0	258	3547	2977	144	-1	
5	17	1	3	5	1	2972	3556	263	114	96	الحسنى
5	17	1	3	5	2	2912	3587	24	45	58	:
5	17	1	3	5	3	2753	3554	120	89	83	آلن
5	17	1	3	5	4	2369	3557	339	79	89	المحدثات
5	17	1	3	5	5	1937	3548	390	110	64	محلوقاتهلل
5	17	1	3	5	6	1659	3557	227	109	64	هاثيتت
5	17	1	3	5	7	1558	3547	88	148	83	له
5	17	1	3	5	8	1109	3557	426	134	88	االسمالحالق
5	17	1	3	5	9	807	3547	257	105	94	وكذلك
5	17	1	3	5	10	524	3559	222	107	94	الرازق
5	17	1	3	5	11	258	3561	221	114	93	والرب
4	17	1	3	6	0	3037	3723	198	99	-1	
5	17	1	3	6	1	3037	3723	198	99	40	واآلل
3	17	1	4	0	0	1539	3909	1487	142	-1	
4	17	1	4	1	0	1539	3909	1487	142	-1	
5	17	1	4	1	1	2893	3932	133	95	95	قال
5	17	1	4	1	2	2818	3964	14	51	96	:
5	17	1	4	1	3	2515	3909	241	142	65	«رضى
5	17	1	4	1	4	2249	3909	246	142	63	الللعنه
5	17	1	4	1	5	2209	3963	32	50	63	)
5	17	1	4	1	6	1872	3935	271	111	82	فالدين
5	17	1	4	1	7	1690	3923	142	91	93	كله
5	17	1	4	1	8	1539	3914	105	105	41	اهله.
3	17	1	5	0	0	261	4084	2974	297	-1	
4	17	1	5	1	0	261	4084	2765	123	-1	
5	17	1	5	1	1	2862	4133	164	74	28	يعتى
5	17	1	5	1	2	2504	4084	319	121	40	«رصضىاهلل
5	17	1	5	1	3	2313	4117	156	57	59	عنه)
5	17	1	5	1	4	2081	4096	176	97	92	سواء
5	17	1	5	1	5	1696	4093	338	114	44	اشهدبالى
5	17	1	5	1	6	1310	4085	338	112	67	ماشرفاهلل
5	17	1	5	1	7	1020	4094	249	106	0	لالنقياد
5	17	1	5	1	8	920	4117	54	84	93	به
5	17	1	5	1	9	810	4100	64	89	67	او
5	17	1	5	1	10	575	4120	191	68	3	وضعه
5	17	1	5	1	11	261	4100	261	100	44	واضعوا
4	17	1	5	2	0	1349	4265	1886	116	-1	
5	17	1	5	2	1	2915	4267	320	111	54	النتواميس
5	17	1	5	2	2	2528	4267	335	111	25	منالحلقء
5	17	1	5	2	3	2295	4270	181	108	39	فليس
5	17	1	5	2	4	2003	4266	248	106	25	االاتمياد
5	17	1	5	2	5	1811	4265	144	81	81	اللله
5	17	1	5	2	6	1569	4266	191	115	92	الرب
5	17	1	5	2	7	1349	4300	182	71	42	عبره.
1	18	0	0	0	0	0	0	3456	5984	-1	
2	18	1	0	0	0	270	122	2917	1374	-1	
3	18	1	1	0	0	270	122	2917	1374	-1	
4	18	1	1	1	0	277	122	2890	124	-1	
5	18	1	1	1	1	3003	127	164	93	91	تظهر
5	18	1	1	1	2	2827	127	144	101	91	إيضا
5	18	1	1	1	3	2681	130	104	108	92	في
5	18	1	1	1	4	2493	130	158	88	96	حرف
5	18	1	1	1	5	2265	122	198	96	90	املرتبة
5	18	1	1	1	6	1971	122	264	71	54	التاسعة
5	18	1	1	1	7	1779	134	160	84	73	عشر
5	18	1	1	1	8	1603	124	148	110	96	الذي
5	18	1	1	1	9	1492	150	85	68	96	هو
5	18	1	1	1	10	1273	126	194	73	96	القاف
5	18	1	1	1	11	1115	131	130	91	96	فهو
5	18	1	1	1	12	883	132	204	110	96	مفتاح
5	18	1	1	1	13	687	128	166	118	89	اإلسم
5	18	1	1	1	14	503	128	152	98	93	قطب
5	18	1	1	1	15	277	155	196	65	61	وعـدده
4	18	1	1	2	0	283	300	2866	120	-1	
5	18	1	1	2	1	3025	309	124	70	95	مائة
5	18	1	1	2	2	2825	327	154	67	95	وعدد
5	18	1	1	2	3	2513	302	254	90	46	تفصيله
5	18	1	1	2	4	2281	302	174	76	88	(قاف
5	18	1	1	2	5	2219	342	36	21	92	=
5	18	1	1	2	6	2009	303	166	75	90	181)
5	18	1	1	2	7	1805	300	150	112	93	الدي
5	18	1	1	2	8	1525	334	238	86	72	مجموع
5	18	1	1	2	9	1269	304	208	92	74	ارقامه
5	18	1	1	2	10	1045	315	184	85	93	عشرة
